platform,type,query,title,description,url,display_url,creative_image,position,timestamp,is_premium
Яндекс,Яндекс.Директ,туры по россии,river.sputnik-germes.ru›Круизы по Волге Со Спутник-Гермес…,"Узнайте, как выгодно отдохнуть на теплоходе. Выбирайте каюты и заказывайте тур!",https://yabs.yandex.ru/count/WgqejI_zOoVX2LcW0lqK08FcaIMSm0cOlM42UZFyjviXuBs0WFv012AKEqsWp-ToPy_sEtVUSEVhTxpUS8UBtrCxnv-tBOtUKLoAsqxfD0grdoIEPXoDe2ejKMae9GaDaLX26f5a9KAoogXf21KfBHqbZK2orX120h83fcoUk38D7V1IAfjVHcJ9837eE9f0vEFZu-DJ0cEAN80MnbHX0LeOKuG5Q65CHIb02sDgi00jZ2ae1MXXJ0aMe6qHfvNpDM6-KP8eOdkHqwNxrBp6B7fyQjjfrzIX6ayeFeq-dJPqQkDF7BzpPzIkez0xXqQbpXiAdJwZKfi53jP30RBH2VdgNB3SUA68NR2L8ePTxcxsBppCF2sgpkSR9i0Du00sSEr7n36YrohifwNLi3V3VbfQ3LjQ02uzLLDsGDUPz5slqJd8-VK1ikb2gD1mcpJRDXo63wJLa1305uofmG2s5cYnt2yCOGSiNA_Nw_Kg8mxhNyeNp1Xy9D7Va0o2inQs9jpkgZeuO8iH2plei2QFC8Mjfw33J2Ylu3R6a9iw5ioaO_SOCJD6fs7C6Zp8AmZIuJQ_O510n786bvoOfXxT_5ueylN39NGd7mnZCF9_JT05Vgy9ki3FPP55vUzqaohor_ekuoy_wxkClp3D_eeBi-mPZJJvvkswhkkqsGAK9aWkkf59ZsLeiC_o8zFxXZjTIs-NTRxisvGaEVFat_K5oDQFQGz6W4eK97F-My8VbRSklwLrNJ__KNdhyjh_nSjO4w7F-gPGZLO1s-kwZc6vA_y90wfutF3W2aKR_0R31uJjLWrtpB_JZBw6FWDu2pBn-UI7XzMSIgF2IOKnDGLOM9SQLvRiv1y1cvH05DSJxowtFuOQv8C2YVtWYRRuZNWQpwtsbG9GNfvJcg-UEdyt~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,12,2025-11-12 16:47:54,False
Яндекс,Яндекс.Директ,туры по россии,азимут-тур.рф›Туры-на-теплоходах-2...,Выгодные Круизы Без Наценок. Подбор За 15 Мин. Есть Скидки и Рассрочка,https://yabs.yandex.ru/count/Ws4ejI_zOoVX2Lbi19qQ04Cig4yTu0JCFW6kDqn0RuR_TZC4l1CGq5NaD2ftca2Vp-NEdkrtxdpNryxNxtYzuGxtoNFqWsITeMGqu-Y7-WCau-TvOWh2YG843m2gGYJmL8L-U7Bmv30guaco9b6HPXnLgzId53h5Rod-bDeyLQ6VAZM7auUdAWGauuQLHexy6PqwS-STXJgVF5MXdnmvh4L6HJpM8EhGKGuyUkTHwTCfjGeLKMiO8GaL6I41rLPhKH4LYKIIDKbe2IceHhBM44AggK99IKj8LHb0H3YMh3M0agHrNTT58p0PTy2KpHDNfg43Nafbyyk8B1aa1Xr765Fa0hGmfWeBqCAO8Yn02sCgIW5Q65E31MXXJ44fG0jZIh00ROiuhPol2RyWWr_8Qq5Eb-vpTEBt8SpyuCrt3zmNLAmyGVazmN8um9T5ZqzjE-sQEbJZ2SMdqQVJXavj_8dZT-wCsdKKUkVGgDHvGw7JPrHgiy31UYX0DZeXNvqBbXil3hj7A6HSpkSR9i0Du00sSF4fa6U8NgkmdvPMmzuC-sbfDMnf0RZqL4tPzm799dAGy-i3PDE5KA7XDccsRJWC7qYh8I60BnXJWm5i7T2rNWm-akXlI0R1MGjR4zuGAH0JWpGjxA334eYoWyBMKz1X9fJ_BkwB8JTrB9X9YzLZnCmOdOOnQ_0Who18XzlyWa414SiPN79Ycdfqyok22jWFUwyNb0-ke8ZrlnNwoDzReO_ykHTw2FxzANVrjVOIj9-rbw0npKkfBMPvQMLjrtLTfyqMe3H1Sj6DJ7eiGuCf5FdgedSAHRwww2tTvykVoqbKcIT_BwwhiH_J7en0byZnrtzfNMVImMXeMR_ZtQmo5-l4HSnh_wHJ6rzNKwX6gu3jTLt7y8UK_oO53Vc61rSe0Zly3Df38lmb8z26YLLy2tGd0q8S3O-pHeRNe5qvDimEdciPmx8i4PGR342UNNMApg6UJGYFyFB9CBJYmfZ-6XJ8CTaCLDnDaxO47dChO3SLxxZUQdlIo72yNfXTpmnykH7N5ciLX41N2Pk0nSDRqtf129bjjz5wOxti04Qk03YAqrnIcJ8rb-4pXrFLnXxm2DxyM4237o8u5WUbjaLkDzPO5o5m0oo0EbRgzjLvvzS4~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,13,2025-11-12 16:47:54,False
Яндекс,Яндекс.Директ,туры по россии,doninturflot.com›Круизы-на-теплоходе...,Речные круизы на теплоходе «Игорь Стравинский» от компании «Донинтурфлот» · Программа лояльности. Комфортные каюты. Опытный экипаж,https://yabs.yandex.ru/count/WjWejI_zOoVX2Ldz0bKM0ADdbqDxPWcOlM42UZFyjviXuFq8wD3dSxcpP_kTEs-uy_KxNc-umxr_aAmpb8n-xAdJ-PJUJwZzZERG-odDxHyS02GOAIrHwwGZeHb9Lnf9HK8rg4XAIJz8HZA4wYEX6KH6GIEKZ8QkI4jAHK95HbNj3fYoUUBAD7J0IwbiVXcH9OF4eEDe0f6FZu-FJuaEKv4fGnKKq8Gk85m1Om5S65Fa0hGmfWeBqCAO8Yn02sCgIW5Q65E31MXXJ44fG0jZIh00ROiuhPolYSFgq9c688WvtQKmEIeVml-3rtlWqd2YI6S86RKbS80lYnwVsdRQDNMenXEAJwDFfmsTslWJn-_S6RNhAFJEeL6fyuP2fy-er6Q1W_LGW6nqGhuw5omttXnlJOxbCJSknvkTxiUG9itA-Np31BW17C06hW9yOqyGlLPXFosjXhqPzjFIQjZI0d0jq7LThz4voFdr0RBfGgZGS9iqspOSXW-arP0Gm1UCgS40jWvejNlYzNgzNgyOV2JHtv0CWhCMjYREV718GCjPPs477TRa4QQmzL8MGsxgM32JZjrZnCmOdOOnmtmzo2i8qk4sls1GGCHo1fUScAOUtVnM0DNrm_GRPDa7vmWk-L-SEBtlnOdJ-zm2hgJ-xdKcQLzhn0NkPusum37DVZl7BDDrLymnS-bjxhgkwxJP0fGcI2wwaKcFPMWm1oIGWFJE0Gaa8Brbblcov_goCkZ9teyfRUl7j0SZG2HEpj5_RozTp62cjC8kh_rVf63HTUbHQ2Jg2ziL6s5Jg4QhWErrNSUm_ABy3UHqDRdXmHMA8loLAuKC1nI__Xqa_zXQiGqCEFBQEGTibxLZchnJhjgMpCXtYiIpa01Ljv42djBiFxalOcH_bF50VRBP1ul8ooBvi2jx3lGMeAzZhiy3_O0FkX08jN5nBUgZtenJQ-odPtLAflFLo7Dq1G00~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,14,2025-11-12 16:47:54,False
Яндекс,Яндекс.Директ,туры по россии,vodohod.com›Восточная-сказка…,17 ноября 2025 (Пн)-20 ноября 2025 (Чт) ВодоходЪ,https://yabs.yandex.ru/count/WjuejI_zOoVX2Ld-0eKM09EfdIMSm0cOVG9SRvY0tWp_xMO8U2SWe3_GH5RkD84-dykTFTllt7d3dQ_VyNh37UuFahMeYEfpj6I4z02ILIc9Ea4IqW-EsrBxnftI7tiAVTfGF8_UqXKk9lXPyGBwT3xh6aP5jTIkYOIGg3Jg4AXAIKj4TTLeXj7GaLM91FJfV998iYO9BI45aI0o2XfHDPfXL3MgGVFO0LCsJroPXWvuAPNDBoEoP90OT1nD8FBnyV7nAO4nHIv02sEgi00jZ2d20hGmfg8Ke8KnDLY05iOKb0AqCAO42z2sYDFA-PeGUo11y-zqoEdII-x4H3w4cn-ytWFNVo6NP3asDPc53V1bqUDJsqwxfWxLU4BnQVJfjA5J6t_Y-9qxetOTXTuvD2frtb3ez1cLsYnmi1uAa8rEo5VdWkN6UuJgXZT6uto-OGBS00vW0tS3TaeXeXShxAUbrR0tmtvQMWrRMW0kFLLJBa9ix54ZTY2hwtgDpa7Ehm-GJHT2XORRfDcsuJ1y8As6X02-O4mD1h3jmMgz67maqT-G38Ap5hOcognmb6JbpB2mWmvB84gMmjPJq64cbFyE5KDkwbWmanQhnuYPCJeDOzRWGLv1a0wt-GM30YAMCxZan3JrwERNWf_M3q-HQFdWfMFtVvUDt-zTDdu_byaaojylSBDVUs47_DaBEo3Jl0J_O9PXejWnnyobDsRNTLsdpHQWD45oqOrCUYn3Woc0f-YT0dYAtj9cNnPWsyJAat-GCPVNZsaFJi0hKica_zAwpiGqP14Cqkzu7TVO60lLXUUrVpBhCUyyPk8IHGTP3pEnfb2DLW7RwxgEOJcf_2o8ZCdSyE0AHHty4aSUmKAicvMtfqeC9RbjOqwxjaF5bbKUPSsetjP0D2bhZB6oqnSveKyQ1rz6MNAIB9_TP4AT1JOyGYNOGrszFGaJMxnP6ngDj_AVALovFj1N7xai7m00~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,15,2025-11-12 16:47:54,False
Яндекс,Яндекс.Директ,туры по россии,Туры по России от Туроператор «Русь» — Предоплата 30%!,,https://yabs.yandex.ru/count/WliejI_zOoVX2LaT0sqN0DCgeoMSm0cOlM42UZFyjviXuBs0W0vzFfSxUxRVkVE6Er-_u_M6EzmSrY2X6jPgZjj-vYWo4f9XHSfXBJ8goc4DGbeoIifXFRgXz9EZYcHauuQLHWueDCzlsvPEdz0SLQ6Z75FdqvaxfpaEpL4Laf4ZHrM8cYD7LIWenmZMQX7rHewafH9ALAKa_CRnwTEMub7RENNYjaszKLIjZMGO5LMDPjoeGU86qf8IYIMa4KX6IbGawv6H4j886pPipEs0APidhan31xoKokQN4LaoI0mwZYOG-VZu-FYKm9WY5w25CLLOW1R65641MXXJKGhGmfWQB40BOmfA0LeOKu85Q5l4QULyJV11YJ-0Ge4ffvjKrHN7eiUdjfrsJHsgyOJYq-ZJQKEdDlx4yJjtHkqw2hrpQ5JglA7GwJCgjLdWO3qK81kTaA_E1SkDrm86E01XqilvVCC4k04Sm0Pk3XInBqvXFosjXhqPzjFIQjZI0d3fgPgojueIvAr6xFLThz4voFdr0RBfGgZGS9iqspOSXW-arP0Gm1UCgS40jWxeLjuYGWhZl6aNp1Xy9D7Va0o2inQs9WgLImK-6E2si8CEQ_88KzZUEVaIGsxgM32JZjLZnCmOdOOnQ_0Who18XzlyWa414SiPN79YcdfqypirQFN3pAuT-OC9m8hytmnoYT-RGIxnSpLW8VcxntxBNmk1dvAVXS1F2TFCV0nZbfcFOSmnS-drKvfyytPTrtNQR05A4oGNtSYanp8qcEP9BPBUQPxK8kajtUNBjE5Xb2TxlYmTaNvCU_01ZbC8mVmNn-2k0yzlQLtN8mTt7NXUwu-KAI4ayrdFp9LAfLAeHgk0xNLTny0SGFbHu476tV3W2aKT_AidQvRWhsoSh4jWvOXfk50hNfOB_LRJ_A14ZCYApOgUKbA0oCO5eeoiCDxr2vVeLpNYGwQi_3v1dnzhRfTNThqffww7hDQ1E0_vPawmHLgCosSiVbHNAhAo3LMB~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,16,2025-11-12 16:47:55,False
Яндекс,Яндекс.Директ,туры по россии,Авторский тур по Колыме! Все включено!,,https://yabs.yandex.ru/count/We4ejI_zOoVX2Laf0fqJ0CCaZ2MSm0cOlM42UZFyjviXuBs0W0v1ZXFbJXFeyxdSsRFzpfqttFdw7QyttE7EI1AgOOH4moYfbc55iWAHM48QKKIjKcLGYMuOoLX2gXwm0wPidhWo3HtmKYgRNqPaoI0nw3YQGEJZu-FZKwB3L8HnqR609dG1ORe0Rm85S65CaGlGmfWgB40BOugm02sCgIW5Q65C3HQWXJ45fG0jZ2d10hGjuhHolYR66tmcv710IawNxaE4GyAYnwUsdNPD7QhnXEBJwDDfGwSs_iJnEtT6xJeAlNDeLEgyeT3fCogrMU1WFHGW6vsGhyu5outN7mdJeaKcNEEctUnhMBmmWrNdymqJu0Pm01kuU1qKDpkni9-MLiFU3FjfQJLiQG6ujAxhkrwZSv3pwmDaquLGeU4sQRPjE0mVIAiX8O0l65E30MmTq6ftc2Wwp9e8BvWn-4YYlo4P16SjR4r0cN2suzt1ix233clo25FOUWewp8IoXI9pVp7afeu5C-dOFKRCZD5f6BC63_8AWdIupIyO512ndC4b9wQfHpU_FuRQ7wRDJD8-E4TiwdznoAPyBmxPbCybG3Blxm6GrFArHcXwFsk4fiSqCtM8CSjC7MAxhkiwRRO0fGcIYsvaqcCP6Zm0jeiOlG-0xI96RtFuiXS_PW5xyWSI2GVsOzg34O3yYjBclrv7ozET_9RMTIOTBKztyje_YGrJ2VgiP-PAfL8fLADLmFQwhcDO8g3yUXdSL6vuS8KY5Fpc5F37McrtnS5mKu3Y8iHDbOL13g9lElJ7bHTvBTW39CX37uhdMekyjCLZPAZH5K6GLAx-MUYe90woaikEkW00~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,17,2025-11-12 16:47:55,False
Яндекс,Органика,туры по россии,Туры по России по цене от 2071 руб. из Москвы / 1001...,,https://www.1001tur.ru/russia/,www.1001tur.ru,,1,2025-11-12 16:47:55,False
Яндекс,Органика,туры по россии,Туры по России из Москвы 2025 — цены на туры все...,,https://www.onlinetours.ru/tury/russia,www.onlinetours.ru,,2,2025-11-12 16:47:55,False
Яндекс,Органика,туры по россии,"Туры по России 2025, стоимость туров по курортам...",,https://travelata.ru/rossiya,travelata.ru,,3,2025-11-12 16:47:56,False
Яндекс,Соцсети,туры по россии,Большая Страна – путешествия по России — ВКонтакте,,https://vk.com/bolshayastrana,vk.com,,0,2025-11-12 16:47:56,False
Яндекс,Органика,туры по россии,Туры по России с перелетом 2025 — цены от...,,https://www.alean.ru/tours/rossiya/,www.alean.ru,,4,2025-11-12 16:47:56,False
Яндекс,Органика,туры по россии,Туры по России — найти недорогие отели для отдыха...,,https://101hotels.com/tours/russia,101hotels.com,,5,2025-11-12 16:47:56,False
Яндекс,Органика,туры по россии,Туры по России 2025 – купить путевки на официальном...,,https://www.coral.ru/main/russia/,www.coral.ru,,6,2025-11-12 16:47:57,False
Яндекс,Органика,туры по россии,"Туры в России - Цены, бронирование",,https://travel.rzd.ru/tours/country/russia,travel.rzd.ru,,7,2025-11-12 16:47:57,False
Яндекс,Органика,туры по россии,Экскурсионные туры по России - ТурТрансВояж,,https://www.tourtrans.ru/actual/russia/,www.tourtrans.ru,,8,2025-11-12 16:47:57,False
Яндекс,Органика,туры по россии,Туры по России – цены на путевки и отдых в России от...,,https://vand.ru/page/russia-tours/,vand.ru,,9,2025-11-12 16:47:57,False
Яндекс,Яндекс.Директ,туры по россии,Круизы по Волге Со Спутник-Гермес. Из Москвы в Казань и…,,https://yabs.yandex.ru/count/WgqejI_zOoVX2LcW0lqK08FcaIMSm0cOlM42UZFyjviXuBs0WFv012AKEqsWp-ToPy_sEtVUSEVhTxpUS8UBtrCxnv-tBOtUKLoAsqxfD0grdoIEPXoDe2ejKMae9GaDaLX26f5a9KAoogXf21KfBHqbZK2orX120h83fcoUk38D7V1IAfjVHcJ9837eE9f0vEFZu-DJ0cEAN80MnbHX0LeOKuG5Q65CHIb02sDgi00jZ2ae1MXXJ0aMe6qHfvNpDM6-KP8eOdkHqwNxrBp6B7fyQjjfrzIX6ayeFeq-dJPqQkDF7BzpPzIkez0xXqQbpXiAdJwZKfi53jP30RBH2VdgNB3SUA68NR2L8ePTxcxsBppCF2sgpkSR9i0Du00sSEr7n36YrohifwNLi3V3VbfQ3LjQ02uzLLDsGDUPz5slqJd8-VK1ikb2gD1mcpJRDXo63wJLa1305uofmG2s5cYnt2yCOGSiNA_Nw_Kg8mxhNyeNp1Xy9D7Va0o2inQs9jpkgZeuO8iH2plei2QFC8Mjfw33J2Ylu3R6a9iw5ioaO_SOCJD6fs7C6Zp8AmZIuJQ_O510n786bvoOfXxT_5ueylN39NGd7mnZCF9_JT05Vgy9ki3FPP55vUzqaohor_ekuoy_wxkClp3D_eeBi-mPZJJvvkswhkkqsGAK9aWkkf59ZsLeiC_o8zFxXZjTIs-NTRxisvGaEVFat_K5oDQFQGz6W4eK97F-My8VbRSklwLrNJ__KNdhyjh_nSjO4w7F-gPGZLO1s-kwZc6vA_y90wfutF3W2aKR_0R31uJjLWrtpB_JZBw6FWDu2pBn-UI7XzMSIgF2IOKnDGLOM9SQLvRiv1y1cvH05DSJxowtFuOQv8C2YVtWYRRuZNWQpwtsbG9GNfvJcg-UEdyt~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,18,2025-11-12 16:47:58,False
Яндекс,Яндекс.Директ,туры по россии,Туры на теплоходах - 2026,,https://yabs.yandex.ru/count/Ws4ejI_zOoVX2Lbi19qQ04Cig4yTu0JCFW6kDqn0RuR_TZC4l1CGq5NaD2ftca2Vp-NEdkrtxdpNryxNxtYzuGxtoNFqWsITeMGqu-Y7-WCau-TvOWh2YG843m2gGYJmL8L-U7Bmv30guaco9b6HPXnLgzId53h5Rod-bDeyLQ6VAZM7auUdAWGauuQLHexy6PqwS-STXJgVF5MXdnmvh4L6HJpM8EhGKGuyUkTHwTCfjGeLKMiO8GaL6I41rLPhKH4LYKIIDKbe2IceHhBM44AggK99IKj8LHb0H3YMh3M0agHrNTT58p0PTy2KpHDNfg43Nafbyyk8B1aa1Xr765Fa0hGmfWeBqCAO8Yn02sCgIW5Q65E31MXXJ44fG0jZIh00ROiuhPol2RyWWr_8Qq5Eb-vpTEBt8SpyuCrt3zmNLAmyGVazmN8um9T5ZqzjE-sQEbJZ2SMdqQVJXavj_8dZT-wCsdKKUkVGgDHvGw7JPrHgiy31UYX0DZeXNvqBbXil3hj7A6HSpkSR9i0Du00sSF4fa6U8NgkmdvPMmzuC-sbfDMnf0RZqL4tPzm799dAGy-i3PDE5KA7XDccsRJWC7qYh8I60BnXJWm5i7T2rNWm-akXlI0R1MGjR4zuGAH0JWpGjxA334eYoWyBMKz1X9fJ_BkwB8JTrB9X9YzLZnCmOdOOnQ_0Who18XzlyWa414SiPN79Ycdfqyok22jWFUwyNb0-ke8ZrlnNwoDzReO_ykHTw2FxzANVrjVOIj9-rbw0npKkfBMPvQMLjrtLTfyqMe3H1Sj6DJ7eiGuCf5FdgedSAHRwww2tTvykVoqbKcIT_BwwhiH_J7en0byZnrtzfNMVImMXeMR_ZtQmo5-l4HSnh_wHJ6rzNKwX6gu3jTLt7y8UK_oO53Vc61rSe0Zly3Df38lmb8z26YLLy2tGd0q8S3O-pHeRNe5qvDimEdciPmx8i4PGR342UNNMApg6UJGYFyFB9CBJYmfZ-6XJ8CTaCLDnDaxO47dChO3SLxxZUQdlIo72yNfXTpmnykH7N5ciLX41N2Pk0nSDRqtf129bjjz5wOxti04Qk03YAqrnIcJ8rb-4pXrFLnXxm2DxyM4237o8u5WUbjaLkDzPO5o5m0oo0EbRgzjLvvzS4~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,19,2025-11-12 16:47:58,False
Яндекс,Яндекс.Директ,туры по россии,Круизы на теплоходе по рекам России,,https://yabs.yandex.ru/count/WjWejI_zOoVX2Ldz0bKM0ADdbqDxPWcOlM42UZFyjviXuFq8wD3dSxcpP_kTEs-uy_KxNc-umxr_aAmpb8n-xAdJ-PJUJwZzZERG-odDxHyS02GOAIrHwwGZeHb9Lnf9HK8rg4XAIJz8HZA4wYEX6KH6GIEKZ8QkI4jAHK95HbNj3fYoUUBAD7J0IwbiVXcH9OF4eEDe0f6FZu-FJuaEKv4fGnKKq8Gk85m1Om5S65Fa0hGmfWeBqCAO8Yn02sCgIW5Q65E31MXXJ44fG0jZIh00ROiuhPolYSFgq9c688WvtQKmEIeVml-3rtlWqd2YI6S86RKbS80lYnwVsdRQDNMenXEAJwDFfmsTslWJn-_S6RNhAFJEeL6fyuP2fy-er6Q1W_LGW6nqGhuw5omttXnlJOxbCJSknvkTxiUG9itA-Np31BW17C06hW9yOqyGlLPXFosjXhqPzjFIQjZI0d0jq7LThz4voFdr0RBfGgZGS9iqspOSXW-arP0Gm1UCgS40jWvejNlYzNgzNgyOV2JHtv0CWhCMjYREV718GCjPPs477TRa4QQmzL8MGsxgM32JZjrZnCmOdOOnmtmzo2i8qk4sls1GGCHo1fUScAOUtVnM0DNrm_GRPDa7vmWk-L-SEBtlnOdJ-zm2hgJ-xdKcQLzhn0NkPusum37DVZl7BDDrLymnS-bjxhgkwxJP0fGcI2wwaKcFPMWm1oIGWFJE0Gaa8Brbblcov_goCkZ9teyfRUl7j0SZG2HEpj5_RozTp62cjC8kh_rVf63HTUbHQ2Jg2ziL6s5Jg4QhWErrNSUm_ABy3UHqDRdXmHMA8loLAuKC1nI__Xqa_zXQiGqCEFBQEGTibxLZchnJhjgMpCXtYiIpa01Ljv42djBiFxalOcH_bF50VRBP1ul8ooBvi2jx3lGMeAzZhiy3_O0FkX08jN5nBUgZtenJQ-odPtLAflFLo7Dq1G00~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,20,2025-11-12 16:47:58,False
Яндекс,Яндекс.Директ,туры по россии,Круиз ВодоходЪ Восточная сказка,,https://yabs.yandex.ru/count/WjuejI_zOoVX2Ld-0eKM09EfdIMSm0cOVG9SRvY0tWp_xMO8U2SWe3_GH5RkD84-dykTFTllt7d3dQ_VyNh37UuFahMeYEfpj6I4z02ILIc9Ea4IqW-EsrBxnftI7tiAVTfGF8_UqXKk9lXPyGBwT3xh6aP5jTIkYOIGg3Jg4AXAIKj4TTLeXj7GaLM91FJfV998iYO9BI45aI0o2XfHDPfXL3MgGVFO0LCsJroPXWvuAPNDBoEoP90OT1nD8FBnyV7nAO4nHIv02sEgi00jZ2d20hGmfg8Ke8KnDLY05iOKb0AqCAO42z2sYDFA-PeGUo11y-zqoEdII-x4H3w4cn-ytWFNVo6NP3asDPc53V1bqUDJsqwxfWxLU4BnQVJfjA5J6t_Y-9qxetOTXTuvD2frtb3ez1cLsYnmi1uAa8rEo5VdWkN6UuJgXZT6uto-OGBS00vW0tS3TaeXeXShxAUbrR0tmtvQMWrRMW0kFLLJBa9ix54ZTY2hwtgDpa7Ehm-GJHT2XORRfDcsuJ1y8As6X02-O4mD1h3jmMgz67maqT-G38Ap5hOcognmb6JbpB2mWmvB84gMmjPJq64cbFyE5KDkwbWmanQhnuYPCJeDOzRWGLv1a0wt-GM30YAMCxZan3JrwERNWf_M3q-HQFdWfMFtVvUDt-zTDdu_byaaojylSBDVUs47_DaBEo3Jl0J_O9PXejWnnyobDsRNTLsdpHQWD45oqOrCUYn3Woc0f-YT0dYAtj9cNnPWsyJAat-GCPVNZsaFJi0hKica_zAwpiGqP14Cqkzu7TVO60lLXUUrVpBhCUyyPk8IHGTP3pEnfb2DLW7RwxgEOJcf_2o8ZCdSyE0AHHty4aSUmKAicvMtfqeC9RbjOqwxjaF5bbKUPSsetjP0D2bhZB6oqnSveKyQ1rz6MNAIB9_TP4AT1JOyGYNOGrszFGaJMxnP6ngDj_AVALovFj1N7xai7m00~2?etext=2202.29KUDIM5FwpAPPXSEhg1JYpcqdEncd5xUgp9j_kof8lsaWFmcWZpcnl3Z3FkemNh.4b9a096881eeefae8e00f90807415cdfa0e4aac5&from=yandex.ru%3Bsearch%3Bweb%3B%3B0%3B&q=%D1%82%D1%83%D1%80%D1%8B+%D0%BF%D0%BE+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8,yabs.yandex.ru,,21,2025-11-12 16:47:58,False
